sensor_id,k_crit,base_limit,pct_active,n_active_intervals,avg_speed_improvement_kmh,pct_speed_improvement
6091,400.0,90,0.3698722259583053,11,0.0,0.0
6092,400.0,90,4.168067226890757,124,10.0,0.0
6061,45.0,90,0.17295053614666206,5,0.0,0.0
6062,400.0,90,6.321452589105582,188,10.0,0.0
6063,280.0,90,0.16874789065136686,5,0.0,0.0
6064,400.0,90,1.144395826321104,34,1.1764705882352942,0.0
6065,330.0,90,1.5814266487214,47,3.617021276595745,0.0
6066,320.0,90,0.40336134453781514,12,0.0,0.0
6067,400.0,90,0.3362474781439139,10,0.0,0.0
6068,260.0,90,0.033852403520649964,1,0.0,0.0
6069,400.0,90,0.16812373907195696,5,0.0,0.0
6102,85.0,90,0.13518080432578572,4,0.0,0.0
6103,110.0,90,0.4716981132075472,14,0.0,0.0
6104,50.0,90,0.7376185458377239,21,0.0,0.0
6105,105.0,90,0.9747899159663866,29,0.0,0.0
6106,45.0,90,0.06915629322268327,2,0.0,0.0
6107,20.0,90,0.4634581105169341,13,0.0,0.0
6109,0.0,90,0.0,0,0.0,0.0
6077,165.0,90,0.1090909090909091,3,0.0,0.0
6078,90.0,90,0.24104683195592286,7,0.0,0.0
6079,55.0,90,0.03365870077415012,1,0.0,0.0
6080,135.0,90,0.4372687521022536,13,0.0,0.0
6081,110.0,90,0.10211027910142954,3,0.0,0.0
6082,140.0,90,0.13458950201884254,4,0.0,0.0
6083,105.0,90,1.0756302521008403,32,0.3125,0.0
6084,130.0,90,0.5379959650302623,16,0.0,0.0
6085,145.0,90,0.5739365293720459,17,0.0,0.0
6119,90.0,90,1.2773109243697478,38,1.8421052631578947,0.0
6120,190.0,90,0.06745362563237774,2,0.0,0.0
6121,110.0,90,0.8423180592991913,25,0.0,0.0
6122,125.0,90,0.2695417789757413,8,0.0,0.0
6123,210.0,90,0.46115643845335225,13,0.0,0.0
6124,90.0,90,0.8745375042045072,26,0.0,0.0
6125,80.0,90,0.13454423141607805,4,0.0,0.0
6093,400.0,90,0.8403361344537815,25,0.0,0.0
6094,310.0,90,0.6056527590847914,18,0.0,0.0
6095,380.0,90,0.26936026936026936,8,0.0,0.0
6096,380.0,90,0.4705882352941176,14,0.0,0.0
6097,285.0,90,0.20168067226890757,6,0.0,0.0
6098,60.0,90,0.8739495798319328,26,0.0,0.0
6099,35.0,90,0.06731740154830024,2,0.0,0.0
6100,305.0,90,0.8116334122421373,24,0.0,0.0
6101,105.0,90,0.41379310344827586,12,0.0,0.0
6135,380.0,90,0.03631082062454612,1,0.0,0.0
